# depth (m),temp,temp_corrected
144.3228,21.516,21.369828
144.4752,21.5201,21.373779
144.6276,21.5261,21.37963
144.78,21.5333,21.386681
144.9324,21.5434,21.396632
145.0848,21.5567,21.409783
145.2372,21.5693,21.422234
145.3896,21.5798,21.432585
145.542,21.5902,21.442836
145.6944,21.6,21.452487
145.8468,21.6095,21.461838
145.9992,21.6196,21.471789
146.1516,21.6281,21.48014
146.304,21.6335,21.485392
146.4564,21.6368,21.488543
146.6088,21.6388,21.490394
146.7612,21.6394,21.490845
146.9136,21.6379,21.489196
147.066,21.6363,21.487447
147.2184,21.6352,21.486199
147.3708,21.6344,21.48525
147.5232,21.6332,21.483901
147.6756,21.633,21.483552
147.828,21.6335,21.483904
147.9804,21.635,21.485255
148.1328,21.6364,21.486506
148.2852,21.6395,21.489458
148.4376,21.6433,21.493109
148.59,21.6487,21.49836
148.7424,21.6553,21.504812
148.8948,21.6642,21.513563
149.0472,21.6736,21.522815
149.1996,21.6826,21.531666
149.352,21.6915,21.540418
149.5044,21.7017,21.550469
149.6568,21.7132,21.561821
149.8092,21.7251,21.573572
149.9616,21.7348,21.583124
150.114,21.7436,21.591775
150.2664,21.7529,21.600927
150.4188,21.764,21.611878
150.5712,21.7752,21.62293
150.7236,21.7861,21.633681
150.876,21.7957,21.643133
151.0284,21.8051,21.652385
151.1808,21.8138,21.660936
151.3332,21.8222,21.669188
151.4856,21.8305,21.67734
151.638,21.8381,21.684792
151.7904,21.8462,21.692743
151.9428,21.8567,21.703095
152.0952,21.8694,21.715647
152.2476,21.8798,21.725899
152.4,21.8871,21.73305
152.5524,21.8917,21.737502
152.7048,21.8951,21.740754
152.8572,21.897,21.742506
153.0096,21.8987,21.744058
153.162,21.8996,21.74481
153.3144,21.899,21.744062
153.4668,21.8981,21.743014
153.6192,21.8965,21.741265
153.7716,21.8955,21.740117
153.924,21.8946,21.739069
154.0764,21.8927,21.737021
154.2288,21.8899,21.734073
154.3812,21.8877,21.731725
154.5336,21.8879,21.731778
154.686,21.8915,21.73523
154.8384,21.8959,21.739482
154.9908,21.902,21.745434
155.1432,21.9082,21.751486
155.2956,21.913,21.756138
155.448,21.9169,21.75989
155.6004,21.9207,21.763542
155.7528,21.9255,21.768195
155.9052,21.9321,21.774647
156.0576,21.9394,21.781799
156.21,21.947,21.789251
156.3624,21.9551,21.797203
156.5148,21.9655,21.807456
156.6672,21.9778,21.819608
156.8196,21.9916,21.83326
156.972,22.0057,21.847213
157.1244,22.0198,21.861165
157.2768,22.033,21.874217
157.4292,22.0452,21.88627
157.5816,22.0562,21.897122
157.734,22.0667,21.907475
157.8864,22.0784,21.919027
158.0388,22.0918,21.93228
158.1912,22.1064,21.946732
158.3436,22.119,21.959185
158.496,22.1293,21.969337
158.6484,22.1369,21.97679
158.8008,22.1436,21.983342
158.9532,22.1504,21.989995
159.1056,22.1558,21.995247
159.258,22.1596,21.9989
159.4104,22.1624,22.001552
159.5628,22.1643,22.003305
159.7152,22.1659,22.004758
159.8676,22.1675,22.00621
160.02,22.1697,22.008263
160.1724,22.173,22.011416
160.3248,22.1779,22.016169
160.4772,22.1847,22.022821
160.6296,22.1924,22.030374
160.782,22.1993,22.037127
160.9344,22.2062,22.04388
161.0868,22.2123,22.049833
161.2392,22.2192,22.056585
161.3916,22.2274,22.064638
161.544,22.2373,22.074391
161.6964,22.2478,22.084744
161.8488,22.2568,22.093597
162.0012,22.266,22.10265
162.1536,22.2748,22.111303
162.306,22.2826,22.118956
162.4584,22.2891,22.125309
162.6108,22.2957,22.131762
162.7632,22.3014,22.137315
162.9156,22.3061,22.141868
163.068,22.3103,22.145921
163.2204,22.3131,22.148574
163.3728,22.3163,22.151627
163.5252,22.3198,22.15498
163.6776,22.3239,22.158933
163.83,22.3266,22.161486
163.9824,22.3289,22.16364
164.1348,22.3318,22.166393
164.2872,22.3363,22.170746
164.4396,22.3414,22.175699
164.592,22.3461,22.180252
164.7444,22.351,22.185006
164.8968,22.3564,22.190259
165.0492,22.3629,22.196612
165.2016,22.3708,22.204366
165.354,22.3788,22.212219
165.5064,22.3873,22.220572
165.6588,22.3936,22.226726
165.8112,22.3992,22.232179
165.9636,22.4049,22.237733
166.116,22.41,22.242686
166.2684,22.4127,22.245239
166.4208,22.4127,22.245093
166.5732,22.4093,22.241546
166.7256,22.4035,22.2356
166.878,22.3967,22.228653
167.0304,22.3909,22.222707
167.1828,22.3878,22.219461
167.3352,22.3884,22.219914
167.4876,22.3983,22.229668
167.64,22.4201,22.251321
167.7924,22.4521,22.283175
167.9448,22.4905,22.321429
168.0972,22.5305,22.361282
168.2496,22.5713,22.401936
168.402,22.6097,22.44019
168.5544,22.6457,22.476043
168.7068,22.6764,22.506597
168.8592,22.7051,22.535151
169.0116,22.7397,22.569605
169.164,22.7719,22.601659
169.3164,22.7967,22.626312
169.4688,22.8184,22.647866
169.6212,22.8411,22.67042
169.7736,22.8622,22.691374
169.926,22.8828,22.711828
170.0784,22.9025,22.731382
170.2308,22.9202,22.748936
170.3832,22.9355,22.76409
170.5356,22.948,22.776444
170.688,22.9589,22.787198
170.8404,22.9682,22.796352
170.9928,22.977,22.805006
171.1452,22.9855,22.81336
171.2976,22.9937,22.821414
171.45,23.0017,22.829268
171.6024,23.0096,22.837022
171.7548,23.0177,22.844976
171.9072,23.0243,22.851431
172.0596,23.0316,22.858585
172.212,23.0391,22.865939
172.3644,23.0456,22.872293
172.5168,23.0513,22.877847
172.6692,23.0574,22.883802
172.8216,23.0639,22.890156
172.974,23.0708,22.89691
173.1264,23.0788,22.904764
173.2788,23.0862,22.912019
173.4312,23.0932,22.918873
173.5836,23.1001,22.925628
173.736,23.1067,22.932082
173.8884,23.1128,22.938036
174.0408,23.1177,22.942791
174.1932,23.1223,22.947245
174.3456,23.1271,22.9519
174.498,23.1327,22.957354
174.6504,23.1382,22.962709
174.8028,23.144,22.968363
174.9552,23.1487,22.972918
175.1076,23.1538,22.977872
175.26,23.1592,22.983127
175.4124,23.1651,22.988882
175.5648,23.1701,22.993736
175.7172,23.1759,22.999391
175.8696,23.1817,23.005046
176.022,23.1875,23.0107
176.1744,23.1924,23.015455
176.3268,23.1977,23.02061
176.4792,23.2043,23.027064
176.6316,23.2106,23.033219
176.784,23.2171,23.039574
176.9364,23.2222,23.044529
177.0888,23.2281,23.050284
177.2412,23.2332,23.055238
177.3936,23.2377,23.059593
177.546,23.2404,23.062148
177.6984,23.2434,23.065003
177.8508,23.2469,23.068358
178.0032,23.2514,23.072713
178.1556,23.2565,23.077668
178.308,23.2626,23.083623
178.4604,23.2702,23.091078
178.6128,23.2773,23.098033
178.7652,23.2845,23.105088
178.9176,23.2913,23.111743
179.07,23.3005,23.120798
179.2224,23.3089,23.129053
179.3748,23.3158,23.135808
179.5272,23.3228,23.142664
179.6796,23.3308,23.150519
179.832,23.3385,23.158074
179.9844,23.3454,23.164829
180.1368,23.352,23.171284
180.2892,23.3577,23.17684
180.4416,23.3646,23.183595
180.594,23.3714,23.19025
180.7464,23.3787,23.197405
180.8988,23.3849,23.203461
181.0512,23.3914,23.209816
181.2036,23.3983,23.216572
181.356,23.4053,23.223427
181.5084,23.4114,23.229382
181.6608,23.4173,23.235138
181.8132,23.4225,23.240193
181.9656,23.4276,23.245149
182.118,23.4324,23.249804
182.2704,23.4368,23.25406
182.4228,23.441,23.258115
182.5752,23.4441,23.261071
182.7276,23.4473,23.264126
182.88,23.4501,23.266782
183.0324,23.4534,23.269938
183.1848,23.4561,23.272493
183.3372,23.4601,23.276349
183.4896,23.4639,23.280005
183.642,23.468,23.28396
183.7944,23.4722,23.288016
183.9468,23.4759,23.291572
184.0992,23.4798,23.295327
184.2516,23.4836,23.298983
184.404,23.488,23.303239
184.5564,23.4926,23.307695
184.7088,23.4966,23.311551
184.8612,23.5001,23.314907
185.0136,23.5043,23.318962
185.166,23.5085,23.323018
185.3184,23.5127,23.327074
185.4708,23.5162,23.33043
185.6232,23.5205,23.334586
185.7756,23.525,23.338942
185.928,23.53,23.343798
186.0804,23.5347,23.348354
186.2328,23.5387,23.35221
186.3852,23.5419,23.355266
186.5376,23.5461,23.359322
186.69,23.55,23.363079
186.8424,23.5545,23.367435
186.9948,23.558,23.370791
187.1472,23.5633,23.375947
187.2996,23.5676,23.380103
187.452,23.5727,23.38506
187.6044,23.5773,23.389516
187.7568,23.5824,23.394472
187.9092,23.5868,23.398728
188.0616,23.5896,23.401385
188.214,23.5916,23.403241
188.3664,23.5946,23.406097
188.5188,23.5977,23.409054
188.6712,23.6025,23.41371
188.8236,23.606,23.417066
188.976,23.6098,23.420723
189.1284,23.6131,23.423879
189.2808,23.6169,23.427536
189.4332,23.6214,23.431892
189.5856,23.6252,23.435549
189.738,23.6293,23.439505
189.8904,23.6344,23.444462
190.0428,23.6396,23.449518
190.1952,23.644,23.453775
190.3476,23.6478,23.457432
190.5,23.6519,23.461388
190.6524,23.6561,23.465445
190.8048,23.6605,23.469702
190.9572,23.6651,23.474158
191.1096,23.6703,23.479215
191.262,23.6744,23.483172
191.4144,23.6779,23.486529
191.5668,23.6814,23.489885
191.7192,23.6856,23.493942
191.8716,23.69,23.498199
192.024,23.6941,23.502156
192.1764,23.6986,23.506513
192.3288,23.7031,23.51087
192.4812,23.7082,23.515827
192.6336,23.7125,23.519984
192.786,23.716,23.523341
192.9384,23.7194,23.526598
193.0908,23.7224,23.529455
193.2432,23.7258,23.532712
193.3956,23.7289,23.535669
193.548,23.7319,23.538526
193.7004,23.7358,23.542283
193.8528,23.7397,23.54604
194.0052,23.744,23.550197
194.1576,23.7474,23.553454
194.31,23.7516,23.557511
194.4624,23.7556,23.561369
194.6148,23.7607,23.566326
194.7672,23.7651,23.570583
194.9196,23.77,23.57534
195.072,23.7736,23.578798
195.2244,23.7769,23.581955
195.3768,23.7805,23.585412
195.5292,23.7844,23.58917
195.6816,23.7884,23.593027
195.834,23.7913,23.595784
195.9864,23.7942,23.598542
196.1388,23.7979,23.602099
196.2912,23.8018,23.605857
196.4436,23.806,23.609914
196.596,23.8104,23.614172
196.7484,23.8146,23.618229
196.9008,23.8177,23.621187
197.0532,23.82,23.623344
197.2056,23.8229,23.626102
197.358,23.8261,23.62916
197.5104,23.8294,23.632317
197.6628,23.8326,23.635375
197.8152,23.8362,23.638833
197.9676,23.8403,23.64279
198.12,23.8445,23.646848
198.2724,23.8497,23.651906
198.4248,23.8554,23.657464
198.5772,23.8615,23.663421
198.7296,23.8663,23.668079
198.882,23.8701,23.671737
199.0344,23.8741,23.675595
199.1868,23.8771,23.678453
199.3392,23.8802,23.681411
199.4916,23.8834,23.684469
199.644,23.8866,23.687526
199.7964,23.8901,23.690884
199.9488,23.893,23.693642
200.1012,23.8963,23.6968
200.2536,23.9002,23.700559
200.406,23.9039,23.704117
200.5584,23.9085,23.708575
200.7108,23.9133,23.713233
200.8632,23.9187,23.718491
201.0156,23.9227,23.722349
201.168,23.9255,23.725007
201.3204,23.9284,23.727765
201.4728,23.9311,23.730324
201.6252,23.9346,23.733682
201.7776,23.9383,23.73724
201.93,23.9417,23.740498
202.0824,23.945,23.743657
202.2348,23.9475,23.746015
202.3872,23.9497,23.748073
202.5396,23.9498,23.748032
202.692,23.95,23.74809
202.8444,23.95,23.747949
202.9968,23.9504,23.748207
203.1492,23.9504,23.748065
203.3016,23.949,23.746524
203.454,23.9467,23.744082
203.6064,23.9434,23.740641
203.7588,23.9403,23.7374
203.9112,23.9364,23.733358
204.0636,23.9336,23.730417
204.216,23.9314,23.728075
204.3684,23.9297,23.726234
204.5208,23.9275,23.723893
204.6732,23.924,23.720251
204.8256,23.9208,23.71691
204.978,23.9176,23.713569
205.1304,23.9145,23.710328
205.2828,23.9109,23.706586
205.4352,23.9067,23.702245
205.5876,23.9027,23.698104
205.74,23.9004,23.695663
205.8924,23.9002,23.695322
206.0448,23.9016,23.696581
206.1972,23.9037,23.69854
206.3496,23.9061,23.700798
206.502,23.9088,23.703357
206.6544,23.9109,23.705316
206.8068,23.9124,23.706675
206.9592,23.9143,23.708434
207.1116,23.9163,23.710294
207.264,23.9182,23.712053
207.4164,23.9209,23.714612
207.5688,23.9239,23.717471
207.7212,23.9266,23.72003
207.8736,23.9309,23.724189
208.026,23.9385,23.731648
208.1784,23.9492,23.742208
208.3308,23.9611,23.753967
208.4832,23.9736,23.766326
208.6356,23.9861,23.778685
208.788,23.9978,23.790245
208.9404,24.0086,23.800904
209.0928,24.0188,23.810963
209.2452,24.0277,23.819723
209.3976,24.0362,23.828082
209.55,24.0469,23.838642
209.7024,24.0577,23.849301
209.8548,24.0694,23.86086
210.0072,24.0799,23.87122
210.1596,24.0901,23.881279
210.312,24.0997,23.890739
210.4644,24.1083,23.899199
210.6168,24.1164,23.907158
210.7692,24.1237,23.914318
210.9216,24.1318,23.922277
211.074,24.14,23.930337
211.2264,24.1484,23.938597
211.3788,24.157,23.947056
211.5312,24.1653,23.955216
211.6836,24.1741,23.963876
211.836,24.1813,23.970936
211.9884,24.1869,23.976396
212.1408,24.1916,23.980955
212.2932,24.195,23.984215
212.4456,24.1988,23.987875
212.598,24.2029,23.991835
212.7504,24.2071,23.995895
212.9028,24.2102,23.998855
213.0552,24.2133,24.001815
213.2076,24.2168,24.005175
213.36,24.2214,24.009635
213.5124,24.2263,24.014395
213.6648,24.2309,24.018855
213.8172,24.2354,24.023215
213.9696,24.2391,24.026775
214.122,24.2427,24.030235
214.2744,24.2459,24.033295
214.4268,24.2493,24.036555
214.5792,24.254,24.041116
214.7316,24.2592,24.046176
214.884,24.2649,24.051736
215.0364,24.2701,24.056796
215.1888,24.2746,24.061157
215.3412,24.2779,24.064317
215.4936,24.2804,24.066677
215.646,24.2824,24.068538
215.7984,24.2848,24.070798
215.9508,24.2866,24.072459
216.1032,24.2878,24.073519
216.2556,24.2883,24.073879
216.408,24.2889,24.07434
216.5604,24.2893,24.0746
216.7128,24.2903,24.075461
216.8652,24.2903,24.075322
217.0176,24.2902,24.075082
217.17,24.2887,24.073443
217.3224,24.2885,24.073103
217.4748,24.2889,24.073364
217.6272,24.2911,24.075425
217.7796,24.2944,24.078585
217.932,24.2976,24.081646
218.0844,24.3014,24.085307
218.2368,24.3054,24.089168
218.3892,24.3096,24.093228
218.5416,24.3136,24.097089
218.694,24.317,24.10035
218.8464,24.3201,24.103311
218.9988,24.3227,24.105772
219.1512,24.3263,24.109233
219.3036,24.3298,24.112594
219.456,24.3326,24.115255
219.6084,24.3343,24.116816
219.7608,24.3369,24.119277
219.9132,24.3405,24.122738
220.0656,24.3456,24.127699
220.218,24.3503,24.13226
220.3704,24.3555,24.137321
220.5228,24.3608,24.142482
220.6752,24.3677,24.149243
220.8276,24.3752,24.156604
220.98,24.3821,24.163366
221.1324,24.3892,24.170327
221.2848,24.397,24.177988
221.4372,24.4043,24.185149
221.5896,24.4113,24.192011
221.742,24.4186,24.199172
221.8944,24.4264,24.206833
222.0468,24.4341,24.214395
222.1992,24.4415,24.221656
222.3516,24.4476,24.227618
222.504,24.4526,24.232479
222.6564,24.4568,24.23654
222.8088,24.4595,24.239102
222.9612,24.461,24.240463
223.1136,24.46,24.239325
223.266,24.4577,24.236887
223.4184,24.4532,24.232248
223.5708,24.4474,24.22631
223.7232,24.4407,24.219471
223.8756,24.4331,24.211733
224.028,24.425,24.203495
224.1804,24.4172,24.195557
224.3328,24.4093,24.187518
224.4852,24.4021,24.18018
224.6376,24.3949,24.172842
224.79,24.3884,24.166204
224.9424,24.3818,24.159466
225.0948,24.3736,24.151127
225.2472,24.3663,24.143689
225.3996,24.3594,24.136651
225.552,24.3527,24.129813
225.7044,24.3462,24.123175
225.8568,24.3409,24.117737
226.0092,24.3363,24.112999
226.1616,24.3319,24.108461
226.314,24.3271,24.103523
226.4664,24.3223,24.098585
226.6188,24.3179,24.094047
226.7712,24.3142,24.09021
226.9236,24.3104,24.086272
227.076,24.3075,24.083234
227.2284,24.3053,24.080896
227.3808,24.3033,24.078758
227.5332,24.3007,24.076021
227.6856,24.2983,24.073483
227.838,24.2962,24.071245
227.9904,24.2943,24.069208
228.1428,24.2928,24.06757
228.2952,24.2917,24.066332
228.4476,24.2914,24.065895
228.6,24.2901,24.064457
228.7524,24.2892,24.06342
228.9048,24.288,24.062082
229.0572,24.2882,24.062145
229.2096,24.2874,24.061207
229.362,24.2871,24.06077
229.5144,24.2869,24.060432
229.6668,24.2872,24.060595
229.8192,24.2875,24.060758
229.9716,24.2875,24.06062
230.124,24.2875,24.060483
230.2764,24.2873,24.060146
230.4288,24.2878,24.060508
230.5812,24.2887,24.061271
230.7336,24.2889,24.061334
230.886,24.2886,24.060897
231.0384,24.289,24.06116
231.1908,24.2902,24.062222
231.3432,24.2926,24.064485
231.4956,24.3007,24.072448
231.648,24.3199,24.091511
231.8004,24.3554,24.126874
231.9528,24.4099,24.181237
232.1052,24.4706,24.2418
232.2576,24.5303,24.301363
232.41,24.5862,24.357126
232.5624,24.6401,24.410889
232.7148,24.6907,24.461352
232.8672,24.7371,24.507616
233.0196,24.778,24.548379
233.172,24.8148,24.585042
233.3244,24.8481,24.618205
233.4768,24.8778,24.647768
233.6292,24.9041,24.673932
233.7816,24.9286,24.698295
233.934,24.9518,24.721358
234.0864,24.9734,24.742822
234.2388,24.9927,24.761985
234.3912,25.0105,24.779648
234.5436,25.0255,24.794512
234.696,25.0388,24.807675
234.8484,25.0496,24.818339
235.0008,25.0606,24.829202
235.1532,25.0726,24.841066
235.3056,25.0843,24.852629
235.458,25.0951,24.863293
235.6104,25.1049,24.872957
235.7628,25.1146,24.88252
235.9152,25.1245,24.892284
236.0676,25.1346,24.902248
236.22,25.1432,24.910711
236.3724,25.1522,24.919575
236.5248,25.1612,24.928439
236.6772,25.1712,24.938303
236.8296,25.1816,24.948566
236.982,25.1925,24.95933
237.1344,25.2025,24.969194
237.2868,25.2121,24.978658
237.4392,25.2197,24.986122
237.5916,25.2285,24.994786
237.744,25.2362,25.00235
237.8964,25.2438,25.009814
238.0488,25.2496,25.015478
238.2012,25.256,25.021742
238.3536,25.2635,25.029106
238.506,25.2707,25.03617
238.6584,25.2764,25.041734
238.8108,25.2812,25.046398
238.9632,25.2873,25.052362
239.1156,25.2936,25.058527
239.268,25.2991,25.063891
239.4204,25.3054,25.070055
239.5728,25.3119,25.076419
239.7252,25.3193,25.083684
239.8776,25.3266,25.090848
240.03,25.335,25.099112
240.1824,25.3434,25.107377
240.3348,25.3515,25.115341
240.4872,25.3597,25.123406
240.6396,25.3676,25.13117
240.792,25.3755,25.138934
240.9444,25.3836,25.146899
241.0968,25.3919,25.155064
241.2492,25.399,25.162028
241.4016,25.405,25.167893
241.554,25.4112,25.173957
241.7064,25.4172,25.179822
241.8588,25.4237,25.186187
242.0112,25.4297,25.192051
242.1636,25.4362,25.198416
242.316,25.4419,25.203981
242.4684,25.4468,25.208746
242.6208,25.4527,25.21451
242.7732,25.458,25.219675
242.9256,25.4635,25.22504
243.078,25.4683,25.229705
243.2304,25.4728,25.23407
243.3828,25.4783,25.239435
243.5352,25.483,25.244
243.6876,25.4881,25.248965
243.84,25.4933,25.25403
243.9924,25.499,25.259595
244.1448,25.505,25.26546
244.2972,25.5103,25.270625
244.4496,25.516,25.27619
244.602,25.5218,25.281855
244.7544,25.5279,25.28782
244.9068,25.5329,25.292685
245.0592,25.5378,25.297451
245.2116,25.5428,25.302316
245.364,25.5467,25.306081
245.5164,25.5503,25.309546
245.6688,25.5541,25.313212
245.8212,25.5583,25.317277
245.9736,25.5624,25.321243
246.126,25.5666,25.325308
246.2784,25.5719,25.330473
246.4308,25.5779,25.336339
246.5832,25.5836,25.341904
246.7356,25.5891,25.34727
246.888,25.5956,25.353635
247.0404,25.6029,25.360801
247.1928,25.611,25.368767
247.3452,25.6185,25.376132
247.4976,25.6252,25.382698
247.65,25.6315,25.388864
247.8024,25.6381,25.395329
247.9548,25.6444,25.401495
248.1072,25.6499,25.406861
248.2596,25.655,25.411826
248.412,25.6609,25.417592
248.5644,25.6676,25.424158
248.7168,25.673,25.429424
248.8692,25.6777,25.43399
249.0216,25.6826,25.438756
249.174,25.6877,25.443722
249.3264,25.6933,25.449188
249.4788,25.6987,25.454454
249.6312,25.7041,25.45972
249.7836,25.7088,25.464286
249.936,25.713,25.468352
250.0884,25.7173,25.472518
250.2408,25.7226,25.477684
250.3932,25.729,25.48395
250.5456,25.7351,25.489916
250.698,25.7413,25.495983
250.8504,25.7474,25.501949
251.0028,25.7539,25.508315
251.1552,25.7602,25.514481
251.3076,25.766,25.520148
251.46,25.7719,25.525914
251.6124,25.7771,25.53098
251.7648,25.7822,25.535947
251.9172,25.7874,25.541013
252.0696,25.7922,25.54568
252.222,25.7965,25.549846
252.3744,25.7999,25.553113
252.5268,25.8037,25.556779
252.6792,25.8078,25.560746
252.8316,25.8128,25.565612
252.984,25.8172,25.569879
253.1364,25.8222,25.574746
253.2888,25.8266,25.579012
253.4412,25.8311,25.583379
253.5936,25.8353,25.587446
253.746,25.8405,25.592513
253.8984,25.8458,25.597679
254.0508,25.8511,25.602846
254.2032,25.8558,25.607413
254.3556,25.8607,25.61218
254.508,25.8662,25.617547
254.6604,25.8711,25.622314
254.8128,25.8772,25.628281
254.9652,25.8827,25.633648
255.1176,25.8878,25.638615
255.27,25.8933,25.643982
255.4224,25.8983,25.648849
255.5748,25.9042,25.654616
255.7272,25.9093,25.659583
255.8796,25.914,25.66415
256.032,25.9186,25.668617
256.1844,25.9237,25.673584
256.3368,25.9281,25.677852
256.4892,25.9327,25.682319
256.6416,25.937,25.686486
256.794,25.9418,25.691153
256.9464,25.9463,25.695521
257.0988,25.9515,25.700588
257.2512,25.957,25.705955
257.4036,25.9617,25.710523
257.556,25.9657,25.71439
257.7084,25.9705,25.719058
257.8608,25.9758,25.724225
258.0132,25.9799,25.728193
258.1656,25.9831,25.73126
258.318,25.9865,25.734528
258.4704,25.9909,25.738796
258.6228,25.9947,25.742463
258.7752,25.9982,25.745831
258.9276,26.0016,25.749099
259.08,26.0056,25.752966
259.2324,26.0093,25.756534
259.3848,26.0126,25.759702
259.5372,26.0161,25.76307
259.6896,26.0209,25.767737
259.842,26.0257,25.772405
259.9944,26.0302,25.776773
260.1468,26.0347,25.781141
260.2992,26.0391,25.785409
260.4516,26.0433,25.789477
260.604,26.0481,25.794145
260.7564,26.0524,25.798313
260.9088,26.0567,25.802481
261.0612,26.061,25.806649
261.2136,26.0658,25.811317
261.366,26.0707,25.816085
261.5184,26.075,25.820254
261.6708,26.078,25.823122
261.8232,26.0811,25.82609
261.9756,26.0844,25.829258
262.128,26.0883,25.833026
262.2804,26.0928,25.837395
262.4328,26.0972,25.841663
262.5852,26.1018,25.846131
