,ID,lon,lat,easting,northing,projection,elevation,gw_bore_depth,gw_level,gw_level_std
114672,40037568.0,149.124156063,-21.2954520244,720361.0829496421,7643669.33681781,55.0,14.380482954327016,16.7,-4.5,0.0
114673,40038094.0,148.900326784,-21.181377988,697286.037211557,7656596.116072728,55.0,47.361546176406975,24.4,-6.05,0.0
114674,40038107.0,148.881554109,-21.145065975999998,695384.2755166797,7660639.811891563,55.0,50.911114231625156,26.0,-14.3,0.0
114676,40050392.0,151.13996012200002,-24.827861746999996,918579.7437791887,7247755.43107926,56.0,251.05016223324643,23.0,11.95,0.2700000000000005
114677,40051169.0,149.15617347,-21.206683523,723817.8816119244,7653453.9511824325,55.0,4.759183600000151,10.67,-2.7,0.0
114678,40066593.0,149.077538106,-21.239316353,715605.1116556824,7649949.703960899,55.0,16.804244199998227,17.31,-1.7,0.0
114680,40010369.0,150.01360127799998,-25.636196903000002,802604.9534800642,7161158.820107667,56.0,215.03398181203576,272.2,-31.188000000000002,1.953186115043827
114684,40001593.0,147.414834926,-28.820390042,540474.7350210936,6811842.727792984,55.0,146.26528636457988,644.65,-67.1575,19.424638188393622
114688,40044221.0,146.62055032,-19.247064237,460122.0442519707,7871791.540300339,55.0,21.220648054954765,29.0,14.19625,2.3739605858210693
114692,40043671.0,152.25838773799998,-24.712094435999997,1032341.5077691544,7256699.337671973,56.0,6.565076061315748,5.2,1.965,0.2350000000000001
114693,40044496.0,146.561578491,-19.172351564,453903.5444065882,7880044.12987099,55.0,16.22248070083377,4.0,5.058,0.7998599877478558
114694,40046859.0,150.91626335,-23.885089966,898890.4281146196,7352969.869317965,56.0,110.58719654802387,14.0,4.9243037974683554,1.6646987666411197
114695,40046865.0,150.929095864,-23.871523088000004,900240.6942950389,7354437.951074803,56.0,93.08474001295349,8.6,3.5727450980392166,1.8433155107793928
114696,40046952.0,150.94116530600002,-23.916885502,901331.0937387167,7349373.462882491,56.0,60.18803692434639,20.73,2.943483146067416,0.4487062579190536
114698,40051184.0,148.54738923600001,-20.333935169,661535.9269148568,7750806.613339495,55.0,25.281124711316657,32.0,-4.0,0.0
114699,40051278.0,148.5285149,-20.355195600000002,659543.3945524155,7748471.588688623,55.0,24.137110015871528,19.8,-4.82,0.0
114701,40059588.0,151.0212139,-24.73749665,906855.9308647802,7258137.288278282,56.0,271.00115092439086,24.0,8.9,0.0
114703,40066048.0,147.640405467,-22.711321466999998,565769.4298434943,7488294.372490618,55.0,278.3748394164026,99.4,26.625853658536577,14.202689710156115
114706,40076518.0,150.3387302,-23.338741467,841431.9058251384,7415036.776590314,56.0,36.09596400963575,31.5,15.0,0.0
114707,40053710.0,152.09499333,-27.5481786317,1003408.6272122527,6942476.922761671,56.0,163.0969457927692,73.2,-2.81,0.0
114709,40046852.0,150.901248892,-23.856681961,897446.463438685,7356162.272452425,56.0,91.63769521974636,14.2,4.7851851851851865,1.8891892644247053
114729,40010819.0,150.0689707,-27.0487224,804443.1340625207,7004458.156908404,56.0,282.5910682050565,507.49,-14.608571428571427,2.015166980471761
114736,40006944.0,146.872317278,-28.242056625,487474.07161040773,6875976.699516131,55.0,166.08070373711848,170.7,-12.986666666666665,0.5094005191289941
114742,40141239.0,146.6046533,-19.2178721,458443.9973502747,7875018.004184171,55.0,17.544754196383618,44.8,7.058712121212121,1.453702902675445
114743,40141333.0,147.112766908,-19.496504911,511833.0654023038,7844230.005511397,55.0,6.016531400002665,20.73,3.5058333333333334,0.4960503726661459
114744,40141344.0,147.117390919,-19.513232734000002,512317.0149351144,7842378.678471437,55.0,6.8777853340535735,10.06,1.9025714285714288,0.8228012877868346
114745,40141424.0,147.1795648,-19.543435100000004,518837.0017003187,7839031.000844037,55.0,10.376647999999571,62.7,6.110099502487563,0.9093291989644372
114746,40141484.0,147.157211061,-19.580948792,516488.19441743626,7834882.23171012,55.0,15.422928182736614,44.0,11.7764,0.7127180648755859
114747,40141486.0,147.11503359999998,-19.6030513,512062.99753962766,7832439.997838413,55.0,18.08880228198411,33.3,8.977388059701491,1.198079887392259
114748,40141581.0,147.4515754,-19.6194934,547349.9952533635,7830562.002859271,55.0,9.899838593983386,15.54,8.439473684210528,1.1432162227742595
114749,40141589.0,147.292337497,-19.551933848,530665.7277239945,7838074.269700014,55.0,7.580499640001864,20.73,5.047955271565495,1.2456232531284055
114750,40141612.0,147.298598294,-19.617059383,531309.8906358024,7830866.602401223,55.0,11.878921239999228,13.11,6.871363636363637,1.3168945012827926
114751,40141615.0,147.34017340000003,-19.6185906,535668.9991546874,7830689.004116645,55.0,13.913661584576142,36.88,7.864754901960786,2.290365678211004
114752,40141632.0,147.338320017,-19.64122595,535469.691584196,7828184.632154204,55.0,15.945594889712785,27.43,11.297216828478966,2.1870828545193106
114753,40141648.0,147.3289542,-19.597953,534496.9958919147,7832974.996837273,55.0,11.27985600000202,10.67,2.9996575342465754,1.5495493884916165
114754,40141650.0,147.34833435299998,-19.553677677,536539.3661670833,7837870.313625869,55.0,10.699877639997977,15.85,5.536969696969697,1.6035429237075742
114755,40141719.0,147.15542969999998,-19.594544199999998,516299.9978806099,7833377.999602664,55.0,16.56562234454154,41.0,10.82194174757282,1.396522420297312
114756,40142208.0,147.4959147,-19.5768133,552012.9964325108,7835272.000738189,55.0,6.440706785311298,11.1,3.177386363636364,0.821665429475932
114757,40142300.0,147.2745303,-19.573147100000003,528794.0041792549,7835729.997232696,55.0,9.041747577328676,20.5,5.830901639344263,0.9164006605481309
114758,40142303.0,147.31544730000002,-19.5956546,533081.0032297167,7833232.001114685,55.0,12.007585642847914,23.5,6.923370786516854,1.459157016772359
114759,40142406.0,147.2137974,-19.6454984,522414.00505887874,7827733.002225455,55.0,15.966065412095857,45.7,9.018051948051948,0.683134561027497
114760,40142439.0,147.1047916,-19.749366600000002,510978.9987844721,7816250.002954777,55.0,28.968203991935717,26.35,14.183478260869567,0.2061364827666617
114761,40142468.0,147.254332,-19.648997199999997,526662.9971753054,7827340.000734627,55.0,15.367356533759073,40.7,8.390055248618784,0.3653175372534669
114762,40142829.0,147.3800706,-19.66327049,539841.4551127874,7825736.012392105,55.0,13.753577245237253,25.6,12.420208333333335,1.4643560012045869
114763,40142833.0,147.491869101,-19.670521043599997,551558.7766463733,7824903.665389606,55.0,6.561766887998142,29.57,3.8597635135135135,0.9449050492945044
114764,40142847.0,147.40587240000002,-19.68879468,542539.4637406981,7822905.31033373,55.0,12.590624000001835,39.93,7.596203208556151,3.0851793422230007
114765,40142868.0,147.39593080000003,-19.663444199999997,541503.9992161536,7825713.001435323,55.0,14.98830400000087,18.3,9.084565217391305,2.525388223725077
114766,40142919.0,147.1938,-19.7842471,520300.00026397995,7812381.999540386,55.0,26.90475508800075,24.38,11.433581081081083,1.1235453118366798
114767,40143439.0,147.32526535899999,-19.800114388,534067.3400526857,7810605.030804056,55.0,43.70126927190254,6.8,5.299041916167665,0.7456422168897792
114768,40143470.0,147.27332165,-19.829558802,528621.6043175695,7807356.377551105,55.0,32.047056240000245,13.0,7.9025454545454545,0.7546732421911743
114769,40143511.0,147.261655286,-19.856225422999998,527395.3488597819,7804407.41212447,55.0,34.989398846874025,15.0,10.550533333333332,1.645444534329722
114770,40143524.0,147.289987902,-19.767614510999998,530378.6176714042,7814208.135963295,55.0,32.52523882180509,19.6,12.433827160493825,0.8167635133826509
114771,40143543.0,147.35054262100002,-19.780114323,536719.4156250057,7812812.929091249,55.0,48.6291887566465,11.6,10.11130434782609,2.3192770694256657
114772,40143578.0,147.24193322600001,-19.840947686,525332.8600914787,7806101.111795608,55.0,30.41201766548037,16.6,13.705505617977526,0.8044553063135821
114773,40143648.0,147.318320973,-19.806503267,533338.6688194018,7809899.428329054,55.0,41.16469291862379,14.3,7.2113157894736855,1.8096440054863825
114774,40143653.0,147.314432137,-19.81011437,532930.6335310518,7809500.589648937,55.0,39.20396979706054,15.2,7.309605263157897,1.7538224725540088
114775,40143671.0,147.30387677299998,-19.805114391,531826.1512412295,7810055.902985146,55.0,32.965212760000746,13.0,6.2831067961165035,1.524311736538162
114776,40143723.0,147.337765217,-19.812892114,535373.725597216,7809188.493199468,55.0,66.25370167997013,30.0,17.20180555555556,3.5386818113799605
114777,40143781.0,147.280543623,-19.788725566,529385.3749238205,7811873.688885236,55.0,31.15814168260437,21.0,11.372181818181815,1.4845448533094592
114778,40143832.0,147.29359905799998,-19.790669989,530752.4944793874,7811656.202261275,55.0,35.4713703255541,22.2,14.175833333333335,0.36197279670654187
114779,40143863.0,147.2573794,-20.048734399999997,526915.0050006697,7783105.004111719,55.0,47.962600000000315,30.0,15.89058823529412,0.3276680036956697
114780,40143876.0,147.24248886700002,-19.859558756,525388.0818876846,7804041.54756297,55.0,31.57801427810623,23.0,12.968888888888891,0.200135756394639
114781,40143910.0,147.2382744,-19.730189000000003,524966.9957453692,7818358.0009277295,55.0,24.12268000000021,30.5,10.24375,1.1141544346124852
114782,40143936.0,147.3023116,-19.826433899999998,531658.0037978891,7807697.003150692,55.0,36.494380573310686,20.8,3.3089230769230764,0.4498961352849997
114783,40143937.0,147.300332,-19.829988699999998,531449.9996205568,7807304.002140405,55.0,36.81680800000032,25.0,4.1309375,0.9470574803536214
114784,40144331.0,148.201921382,-20.0048329,625730.5334881464,7787532.691755315,55.0,9.05840727777613,30.48,7.163007246376813,1.735550286522675
114785,40144387.0,147.68276116799998,-19.960945866,571439.2902200082,7792695.100354649,55.0,37.12088169797064,12.8,11.322857142857144,1.4410848938633565
114786,40144404.0,148.229143061,-19.974277194000003,628603.275847709,7790893.910267833,55.0,3.650711834745688,27.2,3.37468085106383,0.2377854482943653
114787,40144494.0,148.143311069,-20.049555197,619564.9551250752,7782625.884462889,55.0,17.27913226531063,19.5,10.406986301369864,1.081767560341346
114788,40144501.0,148.161609489,-19.998935119000002,621517.6628981164,7788215.20624828,55.0,3.293273258565587,18.8,2.4039520958083838,0.30951566971802386
114789,40144549.0,148.11908452,-20.048323637,617032.0579288254,7782779.342262633,55.0,19.655838541909763,14.8,8.7264,0.9154829545108968
114790,40144704.0,147.56099709999998,-19.845499,558740.9985499944,7805517.996288905,55.0,21.946863561760548,27.1,9.690500000000002,1.742081537510037
114791,40144740.0,147.496694,-19.80798893,552020.0025739069,7809689.99995371,55.0,16.225363197154213,18.0,11.205744680851064,1.4864447727620784
114792,40144843.0,148.611206399,-20.395264913,668132.8240257822,7743953.694948224,55.0,9.359863440002833,23.2,3.0076237623762374,0.7251877851920737
114793,40144895.0,148.570039518,-20.399577077,663831.5816726838,7743517.932970094,55.0,12.012487359999636,18.6,8.009032258064515,3.127994157694724
114794,40144931.0,148.507752219,-20.297330012,657434.4070326008,7754896.908120327,55.0,27.535812763469487,24.1,3.5592187500000003,0.6254555956648222
114795,40144977.0,148.61053106,-20.388098831,668070.1083683465,7744747.658637878,55.0,12.020693640001605,18.8,4.462857142857144,0.2837863525216655
114796,40145068.0,148.710255307,-21.133715213,677605.6706943064,7662097.710642235,55.0,79.0291777023462,10.7,4.054444444444443,0.567426505819188
114797,40145345.0,148.877798663,-21.2464428178,694861.146295378,7649420.0361657785,55.0,74.477330242958,7.01,4.631276595744682,0.9410261873066664
114798,40145374.0,149.041919643,-21.1769449953,711996.5619267795,7656904.11727716,55.0,40.50372925406988,14.63,8.79314049586777,2.6580130008132605
114799,40145406.0,149.039577636,-21.2726280809,711616.7372655931,7646312.47211237,55.0,41.34662787469821,21.6,9.343454545454543,1.6820293135288245
114800,40145558.0,149.10117188700002,-21.2672031598,718017.5491330379,7646829.335171785,55.0,15.357190897669339,34.13,13.467864077669905,0.9916473011482636
114801,40145563.0,149.139232605,-21.2220669258,722035.728829474,7651774.366643946,55.0,7.382538227900343,29.6,5.837124183006536,0.7160527906220783
114802,40145632.0,149.228306852,-21.368432895999998,731055.2894010087,7635438.332268149,55.0,34.79063134352739,18.89,2.318545454545455,0.7721973798119428
114803,40145887.0,149.139201471,-21.221986189000003,722032.617130731,7651783.350579099,55.0,7.358535386060085,16.1,5.474444444444443,0.3114165167642529
114804,40145900.0,149.151659301,-21.256208429,723274.5157884475,7647976.250214005,55.0,9.737140915254523,24.0,7.54,0.6331139971074193
114805,40146393.0,148.121488764,-23.555428342,614461.2650697365,7394544.594373949,55.0,183.29089413385017,24.38,13.253243243243249,1.6544056182936924
114806,40146400.0,148.150824,-23.4895777,617514.0036773944,7401812.003685558,55.0,179.50469431424048,24.99,10.285428571428572,3.847274862021893
114807,40146436.0,148.1123146,-23.5133217,613560.9960284578,7399214.003123092,55.0,199.59597200001218,20.5,9.959538461538461,1.0080589585462376
114808,40146459.0,148.1196334,-23.496253600000003,614322.9991770753,7401097.998372371,55.0,194.75558682726208,34.0,8.769636363636364,0.7813321110568764
114809,40146623.0,150.552374518,-24.502639222,860050.9804650806,7285489.333979624,56.0,191.84997949773455,22.6,14.103533834586464,1.7323564704137957
114810,40146854.0,150.231688112,-23.899645575999998,829070.873551757,7353121.502036344,56.0,119.37303891199413,19.51,11.103734939759038,0.7736374899703654
114811,40146951.0,150.070900236,-24.938652899999997,810133.693829902,7238338.470573121,56.0,142.13834800000012,21.34,8.75153846153846,0.4733082611355645
114812,40147023.0,150.19779450000001,-23.9132271,825583.0944635947,7351694.862957998,56.0,115.00657365704184,15.0,10.326875,0.6490234852260741
114813,40147035.0,150.2213834,-23.935334100000002,827930.5767116433,7349190.087076118,56.0,114.42623601453123,51.8,8.104,0.6962607270268804
114814,40147081.0,150.558574604,-24.379404593,861031.4675147685,7299135.140552554,56.0,181.19051831444187,14.0,11.350377358490567,1.4444251481277823
114815,40147131.0,150.087987601,-24.948565561,811835.4518583936,7237200.659355614,56.0,141.99904051591568,19.2,8.200208333333332,0.210222992551296
114816,40147138.0,150.439038933,-24.304603243000003,849099.655895467,7307733.308209376,56.0,154.36934392000182,15.0,12.446610169491525,0.4459482761277671
114817,40147202.0,150.422554942,-24.314051921,847399.236985953,7306727.244565124,56.0,152.89492978146782,19.0,14.272142857142857,0.7352470777270201
114818,40147450.0,148.76611111,-21.77777778,682603.234614506,7590725.23120884,55.0,177.9777777688889,70.1,20.195238095238093,0.4859097412524171
114819,40147557.0,148.9875,-22.41333333,704580.9097300799,7520068.393939831,55.0,127.90000040000014,32.61,9.679759036144578,1.228595020773302
114820,40148063.0,152.291268445,-24.829090617,1035172.3183837681,7243580.061316929,56.0,22.5719097958012,20.12,12.00894472361809,1.8316783615198653
114821,40148171.0,152.279401062,-24.871182608,1033788.308638357,7238953.184565741,56.0,12.917419088532247,27.4,11.127777777777776,0.2581741374688929
114822,40148841.0,151.945144151,-26.645287335,992531.3945535896,7043303.760542182,56.0,346.2326884395623,33.22,6.006777777777778,0.8155581970892735
114823,40149367.0,152.489386013,-24.916191353000002,1054858.671969962,7233111.315922934,56.0,5.9368036770207535,34.0,7.996834532374099,0.482129622218408
114824,40149543.0,152.310857257,-25.235175968000004,1035383.6596318756,7198412.291724578,56.0,73.88171965693189,37.0,2.1381506849315066,1.073534683659582
114826,40149621.0,152.63397497,-25.554809295,1066520.2004407735,7161575.665517475,56.0,16.53070014092304,26.5,6.8143010752688165,0.2512480582472974
114827,40149623.0,152.65395619999998,-25.579138600000004,1068418.044957792,7158787.379820538,56.0,31.10926987557981,22.0,1.3891111111111114,0.9463739505718592
114828,40150349.0,152.422947,-27.51220819,1036041.2856803096,6945089.804501586,56.0,75.68520736260703,32.6,17.059840871021773,3.0430951125663497
114829,40150567.0,152.365175,-27.69326449,1029446.0964892147,6925233.393242201,56.0,127.2002883356118,19.3,11.941262135922331,2.953606871715324
114830,40150810.0,152.50515009999998,-27.48033877,1044338.6294707422,6948269.614624554,56.0,63.332627328967256,33.0,15.633541666666668,1.5751368850348286
114831,40151466.0,152.6253815,-28.0856517,1053161.66491184,6880498.497874493,56.0,131.70136316376693,17.0,3.2950000000000013,2.4606155421263693
114832,40032203.0,152.376986504,-24.947723164,1043336.6784257939,7230066.0246491665,56.0,25.346537617944282,23.01,16.321176470588235,2.5740558117102488
114833,40152045.0,148.57662525,-28.04940553,654957.9995998045,6896322.000081332,55.0,202.0,14.7,10.127,0.2917550342324877
