# eastings,northings,RL
739529.047,6018392.515,916.597
744566.194,6018392.515,511.932
749603.341,6018392.515,543.821
754640.488,6018392.515,544.483
759677.635,6018392.515,324.763
764714.782,6018392.515,255.910
769751.929,6018392.515,143.292
774789.076,6018392.515,43.571
779826.223,6018392.515,25.765
784863.370,6018392.515,8.076
789900.517,6018392.515,-48.049
794937.663,6018392.515,-95.611
799974.810,6018392.515,-114.912
805011.957,6018392.515,-121.888
810049.104,6018392.515,-135.610
815086.251,6018392.515,-147.734
820123.398,6018392.515,-611.626
825160.545,6018392.515,-1225.408
830197.692,6018392.515,-2092.063
835234.839,6018392.515,-2749.634
840271.986,6018392.515,-3069.061
845309.133,6018392.515,-3820.481
850346.280,6018392.515,-3285.080
855383.427,6018392.515,-2950.092
860420.574,6018392.515,-4064.150
865457.721,6018392.515,-4868.111
870494.868,6018392.515,-4869.395
875532.015,6018392.515,-4870.750
880569.162,6018392.515,-4840.514
885606.309,6018392.515,-4854.358
890643.456,6018392.515,-4855.393
895680.602,6018392.515,-4852.924
900717.749,6018392.515,-4669.737
905754.896,6018392.515,-4697.389
910792.043,6018392.515,-4760.043
915829.190,6018392.515,-4756.531
920866.337,6018392.515,-4862.486
925903.484,6018392.515,-4868.515
930940.631,6018392.515,-4810.175
935977.778,6018392.515,-4879.513
941014.925,6018392.515,-4851.113
946052.072,6018392.515,-4861.571
951089.219,6018392.515,-4897.556
956126.366,6018392.515,-4839.182
961163.513,6018392.515,-4768.300
966200.660,6018392.515,-4614.728
971237.807,6018392.515,-4533.091
976274.954,6018392.515,-4523.015
981312.101,6018392.515,-4617.044
986349.248,6018392.515,-4756.836
991386.394,6018392.515,-4859.914
996423.541,6018392.515,-4859.376
1001460.688,6018392.515,-4767.147
1006497.835,6018392.515,-4763.182
1011534.982,6018392.515,-4828.786
1016572.129,6018392.515,-4859.787
1021609.276,6018392.515,-4880.306
1026646.423,6018392.515,-4903.588
1031683.570,6018392.515,-4876.252
1036720.717,6018392.515,-4857.553
1041757.864,6018392.515,-4853.997
1046795.011,6018392.515,-4824.155
1051832.158,6018392.515,-4818.672
1056869.305,6018392.515,-4790.281
1061906.452,6018392.515,-4788.808
1066943.599,6018392.515,-4814.432
1071980.746,6018392.515,-4801.390
1077017.893,6018392.515,-4740.476
1082055.040,6018392.515,-4716.505
1087092.187,6018392.515,-4672.682
1092129.333,6018392.515,-4653.868
1097166.480,6018392.515,-4707.869
1102203.627,6018392.515,-4725.642
1107240.774,6018392.515,-4757.609
1112277.921,6018392.515,-4843.311
1117315.068,6018392.515,-4870.264
1122352.215,6018392.515,-4886.037
1127389.362,6018392.515,-4849.968
1132426.509,6018392.515,-4822.385
1137463.656,6018392.515,-4768.928
1142500.803,6018392.515,-4781.069
1147537.950,6018392.515,-4793.748
1152575.097,6018392.515,-4719.854
1157612.244,6018392.515,-4543.140
1162649.391,6018392.515,-4504.861
1167686.538,6018392.515,-4563.376
1172723.685,6018392.515,-4929.721
1177760.832,6018392.515,-4751.322
1182797.979,6018392.515,-4550.381
1187835.126,6018392.515,-4736.160
1192872.272,6018392.515,-4783.808
1197909.419,6018392.515,-4642.198
1202946.566,6018392.515,-4663.239
1207983.713,6018392.515,-4835.056
1213020.860,6018392.515,-4762.966
1218058.007,6018392.515,-4757.009
1223095.154,6018392.515,-4867.614
1228132.301,6018392.515,-4822.617
1233169.448,6018392.515,-4567.045
1238206.595,6018392.515,-4179.098
447374.524,6023407.929,140.508
452411.671,6023407.929,142.598
457448.818,6023407.929,144.323
462485.965,6023407.929,145.860
467523.112,6023407.929,174.422
472560.259,6023407.929,169.985
477597.406,6023407.929,234.893
482634.553,6023407.929,319.065
487671.700,6023407.929,269.826
492708.847,6023407.929,219.750
497745.993,6023407.929,219.365
502783.140,6023407.929,196.256
507820.287,6023407.929,242.305
512857.434,6023407.929,236.131
517894.581,6023407.929,360.142
522931.728,6023407.929,542.157
527968.875,6023407.929,610.301
533006.022,6023407.929,320.095
538043.169,6023407.929,226.313
543080.316,6023407.929,258.582
548117.463,6023407.929,307.617
553154.610,6023407.929,692.079
558191.757,6023407.929,236.549
563228.904,6023407.929,247.944
568266.051,6023407.929,507.158
573303.198,6023407.929,580.848
578340.345,6023407.929,481.104
583377.492,6023407.929,712.155
588414.639,6023407.929,450.728
593451.786,6023407.929,540.510
598488.932,6023407.929,457.841
603526.079,6023407.929,579.876
608563.226,6023407.929,814.069
613600.373,6023407.929,931.515
618637.520,6023407.929,958.509
623674.667,6023407.929,1198.930
628711.814,6023407.929,1527.944
633748.961,6023407.929,1454.600
638786.108,6023407.929,1339.175
643823.255,6023407.929,1265.921
648860.402,6023407.929,1315.953
653897.549,6023407.929,1243.934
658934.696,6023407.929,1188.033
663971.843,6023407.929,1151.675
669008.990,6023407.929,1229.123
674046.137,6023407.929,1200.585
679083.284,6023407.929,1140.929
684120.431,6023407.929,1375.355
689157.578,6023407.929,743.932
694194.725,6023407.929,754.960
699231.871,6023407.929,911.848
704269.018,6023407.929,920.028
709306.165,6023407.929,1008.400
714343.312,6023407.929,1193.603
719380.459,6023407.929,1163.184
724417.606,6023407.929,1177.116
729454.753,6023407.929,983.311
734491.900,6023407.929,820.427
739529.047,6023407.929,808.528
744566.194,6023407.929,717.163
749603.341,6023407.929,466.793
754640.488,6023407.929,621.989
759677.635,6023407.929,195.798
764714.782,6023407.929,127.789
769751.929,6023407.929,31.843
774789.076,6023407.929,25.134
779826.223,6023407.929,8.549
784863.370,6023407.929,-4.981
789900.517,6023407.929,-45.228
794937.663,6023407.929,-84.661
799974.810,6023407.929,-109.283
805011.957,6023407.929,-119.149
810049.104,6023407.929,-131.915
815086.251,6023407.929,-143.032
820123.398,6023407.929,-259.802
825160.545,6023407.929,-944.152
830197.692,6023407.929,-1808.094
835234.839,6023407.929,-2176.802
840271.986,6023407.929,-3221.083
845309.133,6023407.929,-3487.166
850346.280,6023407.929,-3547.304
855383.427,6023407.929,-3222.215
860420.574,6023407.929,-3527.415
865457.721,6023407.929,-4822.387
870494.868,6023407.929,-4859.440
875532.015,6023407.929,-4905.352
880569.162,6023407.929,-4854.507
885606.309,6023407.929,-4872.703
890643.456,6023407.929,-4857.918
895680.602,6023407.929,-4842.759
900717.749,6023407.929,-4698.197
905754.896,6023407.929,-4717.565
910792.043,6023407.929,-4841.125
915829.190,6023407.929,-4757.335
920866.337,6023407.929,-4725.512
925903.484,6023407.929,-4849.295
930940.631,6023407.929,-4790.065
935977.778,6023407.929,-4832.792
941014.925,6023407.929,-4847.053
946052.072,6023407.929,-4862.408
951089.219,6023407.929,-4860.624
956126.366,6023407.929,-4819.002
961163.513,6023407.929,-4799.363
966200.660,6023407.929,-4665.571
971237.807,6023407.929,-4525.623
976274.954,6023407.929,-4482.850
981312.101,6023407.929,-4615.993
986349.248,6023407.929,-4780.917
991386.394,6023407.929,-4876.325
996423.541,6023407.929,-4864.731
1001460.688,6023407.929,-4787.016
1006497.835,6023407.929,-4757.189
1011534.982,6023407.929,-4787.406
1016572.129,6023407.929,-4833.522
1021609.276,6023407.929,-4839.668
1026646.423,6023407.929,-4838.539
1031683.570,6023407.929,-4803.142
1036720.717,6023407.929,-4769.571
1041757.864,6023407.929,-4792.865
1046795.011,6023407.929,-4802.200
1051832.158,6023407.929,-4797.163
1056869.305,6023407.929,-4742.378
1061906.452,6023407.929,-4766.488
1066943.599,6023407.929,-4861.565
1071980.746,6023407.929,-4893.843
1077017.893,6023407.929,-4785.324
1082055.040,6023407.929,-4718.909
1087092.187,6023407.929,-4732.214
1092129.333,6023407.929,-4767.136
1097166.480,6023407.929,-4794.154
1102203.627,6023407.929,-4766.887
1107240.774,6023407.929,-4810.751
1112277.921,6023407.929,-4871.777
1117315.068,6023407.929,-4887.008
1122352.215,6023407.929,-4874.445
1127389.362,6023407.929,-4828.794
1132426.509,6023407.929,-4772.389
1137463.656,6023407.929,-4754.340
1142500.803,6023407.929,-4821.117
1147537.950,6023407.929,-4771.811
1152575.097,6023407.929,-4724.945
1157612.244,6023407.929,-4560.747
1162649.391,6023407.929,-4617.597
1167686.538,6023407.929,-4570.586
1172723.685,6023407.929,-4835.106
1177760.832,6023407.929,-4849.023
1182797.979,6023407.929,-4783.532
1187835.126,6023407.929,-4610.691
1192872.272,6023407.929,-4566.907
1197909.419,6023407.929,-4564.157
1202946.566,6023407.929,-4684.829
1207983.713,6023407.929,-4744.468
1213020.860,6023407.929,-4776.243
1218058.007,6023407.929,-4795.250
1223095.154,6023407.929,-4792.458
1228132.301,6023407.929,-4706.018
1233169.448,6023407.929,-4560.177
1238206.595,6023407.929,-4302.695
447374.524,6028423.342,139.166
452411.671,6028423.342,142.229
457448.818,6028423.342,142.007
462485.965,6028423.342,148.028
467523.112,6028423.342,177.888
472560.259,6028423.342,209.852
477597.406,6028423.342,205.965
482634.553,6028423.342,270.694
487671.700,6028423.342,247.444
492708.847,6028423.342,243.522
497745.993,6028423.342,213.765
502783.140,6028423.342,288.616
507820.287,6028423.342,270.515
512857.434,6028423.342,297.911
517894.581,6028423.342,337.736
522931.728,6028423.342,443.481
527968.875,6028423.342,557.989
533006.022,6028423.342,625.050
538043.169,6028423.342,629.696
543080.316,6028423.342,459.616
548117.463,6028423.342,575.926
553154.610,6028423.342,742.204
558191.757,6028423.342,505.359
563228.904,6028423.342,279.339
568266.051,6028423.342,521.932
573303.198,6028423.342,643.476
578340.345,6028423.342,723.322
583377.492,6028423.342,761.394
588414.639,6028423.342,482.768
593451.786,6028423.342,690.981
598488.932,6028423.342,748.605
603526.079,6028423.342,549.663
608563.226,6028423.342,664.608
613600.373,6028423.342,1092.744
618637.520,6028423.342,1102.805
623674.667,6028423.342,831.703
628711.814,6028423.342,1314.668
633748.961,6028423.342,1489.815
638786.108,6028423.342,1511.220
643823.255,6028423.342,1427.491
648860.402,6028423.342,1379.745
653897.549,6028423.342,1349.635
658934.696,6028423.342,1331.792
663971.843,6028423.342,1068.707
669008.990,6028423.342,1558.299
674046.137,6028423.342,1299.017
679083.284,6028423.342,1251.236
684120.431,6028423.342,1178.220
689157.578,6028423.342,982.114
694194.725,6028423.342,724.818
699231.871,6028423.342,965.227
704269.018,6028423.342,902.790
709306.165,6028423.342,1107.109
714343.312,6028423.342,1143.315
719380.459,6028423.342,1112.390
724417.606,6028423.342,1352.382
729454.753,6028423.342,1060.133
734491.900,6028423.342,849.801
739529.047,6028423.342,764.473
744566.194,6028423.342,404.971
749603.341,6028423.342,220.895
754640.488,6028423.342,777.069
759677.635,6028423.342,736.009
764714.782,6028423.342,147.782
769751.929,6028423.342,131.396
774789.076,6028423.342,72.103
779826.223,6028423.342,155.109
784863.370,6028423.342,9.551
789900.517,6028423.342,-20.619
794937.663,6028423.342,-59.851
799974.810,6028423.342,-111.092
805011.957,6028423.342,-116.553
810049.104,6028423.342,-126.751
815086.251,6028423.342,-136.433
820123.398,6028423.342,-153.052
825160.545,6028423.342,-580.613
830197.692,6028423.342,-1267.684
835234.839,6028423.342,-2187.653
840271.986,6028423.342,-2355.797
845309.133,6028423.342,-2739.180
850346.280,6028423.342,-3396.416
855383.427,6028423.342,-3393.225
860420.574,6028423.342,-3282.236
865457.721,6028423.342,-3996.821
870494.868,6028423.342,-4709.176
875532.015,6028423.342,-4856.179
880569.162,6028423.342,-4918.608
885606.309,6028423.342,-4916.848
890643.456,6028423.342,-4856.547
895680.602,6028423.342,-4842.729
900717.749,6028423.342,-4716.764
905754.896,6028423.342,-4765.993
910792.043,6028423.342,-4848.959
915829.190,6028423.342,-4842.847
920866.337,6028423.342,-4819.238
925903.484,6028423.342,-4862.622
930940.631,6028423.342,-4822.806
935977.778,6028423.342,-4823.074
941014.925,6028423.342,-4740.665
946052.072,6028423.342,-4854.798
951089.219,6028423.342,-4859.044
956126.366,6028423.342,-4886.192
961163.513,6028423.342,-4818.829
966200.660,6028423.342,-4697.018
971237.807,6028423.342,-4538.890
976274.954,6028423.342,-4531.738
981312.101,6028423.342,-4710.319
986349.248,6028423.342,-4833.112
991386.394,6028423.342,-4856.422
996423.541,6028423.342,-4866.758
1001460.688,6028423.342,-4828.408
1006497.835,6028423.342,-4782.047
1011534.982,6028423.342,-4766.956
1016572.129,6028423.342,-4797.689
1021609.276,6028423.342,-4837.558
1026646.423,6028423.342,-4825.627
1031683.570,6028423.342,-4785.903
1036720.717,6028423.342,-4782.797
1041757.864,6028423.342,-4847.809
1046795.011,6028423.342,-4874.565
1051832.158,6028423.342,-4837.918
1056869.305,6028423.342,-4757.883
1061906.452,6028423.342,-4772.568
1066943.599,6028423.342,-4881.826
1071980.746,6028423.342,-4913.576
1077017.893,6028423.342,-4804.987
1082055.040,6028423.342,-4750.833
1087092.187,6028423.342,-4802.391
1092129.333,6028423.342,-4855.101
1097166.480,6028423.342,-4852.720
1102203.627,6028423.342,-4822.931
1107240.774,6028423.342,-4826.192
1112277.921,6028423.342,-4859.767
1117315.068,6028423.342,-4822.157
1122352.215,6028423.342,-4832.388
1127389.362,6028423.342,-4794.977
1132426.509,6028423.342,-4797.283
1137463.656,6028423.342,-4814.236
1142500.803,6028423.342,-4855.371
1147537.950,6028423.342,-4814.013
1152575.097,6028423.342,-4766.431
1157612.244,6028423.342,-4668.870
1162649.391,6028423.342,-4641.139
1167686.538,6028423.342,-4682.781
1172723.685,6028423.342,-4853.403
1177760.832,6028423.342,-4964.141
1182797.979,6028423.342,-4833.102
1187835.126,6028423.342,-4708.550
1192872.272,6028423.342,-4581.187
1197909.419,6028423.342,-4564.310
1202946.566,6028423.342,-4710.709
1207983.713,6028423.342,-4788.874
1213020.860,6028423.342,-4813.305
1218058.007,6028423.342,-4793.474
1223095.154,6028423.342,-4738.839
1228132.301,6028423.342,-4689.490
1233169.448,6028423.342,-4601.157
1238206.595,6028423.342,-4424.633
447374.524,6033438.755,139.053
452411.671,6033438.755,140.265
457448.818,6033438.755,153.071
462485.965,6033438.755,164.899
467523.112,6033438.755,162.313
472560.259,6033438.755,211.171
477597.406,6033438.755,257.143
482634.553,6033438.755,230.538
487671.700,6033438.755,291.123
492708.847,6033438.755,380.242
497745.993,6033438.755,232.763
502783.140,6033438.755,297.860
507820.287,6033438.755,411.892
512857.434,6033438.755,330.684
517894.581,6033438.755,343.262
522931.728,6033438.755,325.421
527968.875,6033438.755,414.206
533006.022,6033438.755,427.964
538043.169,6033438.755,574.877
543080.316,6033438.755,575.149
548117.463,6033438.755,680.951
553154.610,6033438.755,723.939
558191.757,6033438.755,517.268
563228.904,6033438.755,327.516
568266.051,6033438.755,533.474
573303.198,6033438.755,645.820
578340.345,6033438.755,538.595
583377.492,6033438.755,561.043
588414.639,6033438.755,482.153
593451.786,6033438.755,625.401
598488.932,6033438.755,726.249
603526.079,6033438.755,919.620
608563.226,6033438.755,867.200
613600.373,6033438.755,1020.771
618637.520,6033438.755,1117.650
623674.667,6033438.755,640.711
628711.814,6033438.755,904.428
633748.961,6033438.755,1406.707
638786.108,6033438.755,1468.994
643823.255,6033438.755,1465.406
648860.402,6033438.755,1464.697
653897.549,6033438.755,1326.315
658934.696,6033438.755,1408.560
663971.843,6033438.755,1153.512
669008.990,6033438.755,1132.153
674046.137,6033438.755,1303.592
679083.284,6033438.755,1347.617
684120.431,6033438.755,1129.330
689157.578,6033438.755,1235.158
694194.725,6033438.755,739.081
699231.871,6033438.755,803.728
704269.018,6033438.755,1058.692
709306.165,6033438.755,1040.165
714343.312,6033438.755,1132.682
719380.459,6033438.755,1019.439
724417.606,6033438.755,1284.262
729454.753,6033438.755,1069.657
734491.900,6033438.755,841.708
739529.047,6033438.755,779.520
744566.194,6033438.755,499.408
749603.341,6033438.755,289.533
754640.488,6033438.755,320.005
759677.635,6033438.755,470.425
764714.782,6033438.755,271.673
769751.929,6033438.755,155.484
774789.076,6033438.755,165.647
779826.223,6033438.755,71.037
784863.370,6033438.755,14.237
789900.517,6033438.755,73.763
794937.663,6033438.755,-42.178
799974.810,6033438.755,-94.681
805011.957,6033438.755,-117.000
810049.104,6033438.755,-123.178
815086.251,6033438.755,-130.836
820123.398,6033438.755,-142.169
825160.545,6033438.755,-254.173
830197.692,6033438.755,-851.207
835234.839,6033438.755,-1499.962
840271.986,6033438.755,-2336.109
845309.133,6033438.755,-2924.326
850346.280,6033438.755,-3142.321
855383.427,6033438.755,-3248.816
860420.574,6033438.755,-2974.151
865457.721,6033438.755,-3124.666
870494.868,6033438.755,-3804.045
875532.015,6033438.755,-4805.232
880569.162,6033438.755,-4870.303
885606.309,6033438.755,-4915.808
890643.456,6033438.755,-4856.297
895680.602,6033438.755,-4864.600
900717.749,6033438.755,-4758.507
905754.896,6033438.755,-4782.935
910792.043,6033438.755,-4849.802
915829.190,6033438.755,-4861.494
920866.337,6033438.755,-4864.072
925903.484,6033438.755,-4866.573
930940.631,6033438.755,-4864.434
935977.778,6033438.755,-4822.085
941014.925,6033438.755,-4823.603
946052.072,6033438.755,-4782.754
951089.219,6033438.755,-4853.833
956126.366,6033438.755,-4861.425
961163.513,6033438.755,-4865.085
966200.660,6033438.755,-4726.475
971237.807,6033438.755,-4634.155
976274.954,6033438.755,-4691.270
981312.101,6033438.755,-4832.741
986349.248,6033438.755,-4841.758
991386.394,6033438.755,-4813.250
996423.541,6033438.755,-4842.854
1001460.688,6033438.755,-4852.858
1006497.835,6033438.755,-4834.365
1011534.982,6033438.755,-4858.092
1016572.129,6033438.755,-4830.708
1021609.276,6033438.755,-4854.726
1026646.423,6033438.755,-4839.978
1031683.570,6033438.755,-4823.528
1036720.717,6033438.755,-4834.027
1041757.864,6033438.755,-4867.553
1046795.011,6033438.755,-4884.127
1051832.158,6033438.755,-4866.971
1056869.305,6033438.755,-4858.166
1061906.452,6033438.755,-4837.827
